supplier,sku,product_name,raw_category_path,target_category,target_subcategory,mapping_status,confidence,review_reason,matched_rule_ids,chosen_rule_id,suggested_tags,suggested_material,source_duplicate_rows,product_materials,product_description,manual_override_note
NIConcept,111053,Level Beanie - Unisex,Apparel,Headwear,Beanies,auto_mapped_by_keyword,0.95,,APP-020,APP-020,,,1,100% Acrylic 1x1 rib knit,The Elevate knit beanie is made from 100% acrylic 1x1 rib knit fabric.,
NIConcept,TM36102,Level Knit Beanie - Unisex,Apparel,Headwear,Beanies,auto_mapped_by_keyword,0.95,,APP-020,APP-020,,,1,100% Acrylic 1x1 rib knit. 9 gauge LINING:100% Acrylic 1x1 rib knit.,The Level knit beanie is made from 100% acrylic 1x1 rib knit fabric. Its double layer makes for a warm and comfortable fit. Its classic styling makes the Level knit beanie completely versatile. It is the perfect hat for any outdoor activity.,
NIConcept,TKC1001,Trekk Austin Organic Washed Cotton Cap,Apparel,Headwear,Caps,auto_mapped_by_keyword,0.94,,APP-010,APP-010,,,1,Main body: 100% Organic Cotton Pigment. Sweatband & Seamtape: 100% recycled polyester,"The on-trend Austin Organic Washed Cotton Cap is a versatile and stylish choice for everyday wear, whether you're enjoying a casual stroll, embarking on an outdoor adventure, or refining your streetwear aesthetic. Crafted from 100% organic cotton, it features a soft, washed finish that delivers a relaxed, lived-in look while ensuring breathability for all-day comfort.  Designed for a natural, effo",
NIConcept,TKC1002,Trekk Alliance Organic Cotton Twill Cap,Apparel,Headwear,Caps,auto_mapped_by_keyword,0.94,,APP-010,APP-010,,,1,Main Body: 100% Organic Cotton Brushed. Seamtape & innerlinning: 100% Recycled Polyester.,"The Alliance Cotton Twill Cap combines timeless design with modern functionality, making it the perfect headwear option for any occasion. Constructed with a 6-panel structure, it offers a classic, well-defined shape that provides both comfort and durability. Crafted from 100% organic brushed cotton, the fabric has a soft, premium feel while ensuring breathability for all-day wear. With a variety o",
NIConcept,TKC1003,Trekk Falcon Flex Cap,Apparel,Headwear,Caps,auto_mapped_by_keyword,0.94,,APP-010,APP-010,,,1,"Main body: 87% Recycled PET, 13% Spandex. Sweat Band, Seamtape & Innerlining: Recycled polyester","The Falcon Flex Cap is designed for those who demand both performance and style, making it an essential accessory for golf, sports, and everyday active wear. Crafted from recycled PET, this cap offers a perfect balance of sustainability, flexibility, and durability. The structured crown provides a polished, athletic look, while the soft and flexible back panels ensure a comfortable, adaptive fit. ",
NIConcept,TKC1004,Trekk Turbine Trucker Cap,Apparel,Headwear,Caps,auto_mapped_by_keyword,0.94,,APP-010,APP-010,,,1,"Main Body: Recycled Polyester. Sweatband, Seamtape & Innerlinning: 100% recycled Polyester","The Turbine Trucker Cap is a timeless essential, designed to complement any wardrobe while embracing sustainability and modern craftsmanship. Made for Australian conditions and crafted from recycled polyester, the Turbine Trucker provides a lightweight yet durable fit. While the 100% recycled polyester mesh back panels ensure maximum airflow, keeping you cool and comfortable in warm summer conditi",
NIConcept,TKC1005,Trekk Stealth Mesh Flex Cap,Apparel,Headwear,Caps,auto_mapped_by_keyword,0.94,,APP-010,APP-010,,,1,Polyester,"The Stealth Mesh Flex Cap is built for performance and style, effortlessly blending modern aesthetics with practicality. Designed with a new mesh technology, this cap delivers superior breathability, keeping you cool and comfortable no matter the activity. The structured crown provides a polished look, while the flexible mesh back panels and adjustable Velcro strap ensures a lightweight and adapti",
NIConcept,38341,Heracles Bandana,Apparel,Headwear,Novelty Headwear,auto_mapped_by_keyword,0.82,,APP-070,APP-070,,,1,90% recycled polyester and 10% recycled cotton,"The Heracles bandana is made of 90% GRS recycled polyester and 10% recycled cotton. It feels lightweight and breathable at 95 g/m², allowing you to wear your own way and all year round.",
NIConcept,120120,Peek Drawstring Backpack,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-070,BAG-040,,,1,210D of Polyester,Peek zippered pocket drawstring backpack. Open main compartment with drawstring rope closure. Zippered front pocket with earbud port. Earbuds are not included.,
NIConcept,2180-21,Excursion Recycled 20 Can Backpack Cooler 13L,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-060,BAG-040,,,1,Recycled 210d Polyester,"Made from RPET. This backpack cooler features a large PEVA lined, zippered main compartment that's perfect for taking with you on a hike or picnic.",
NIConcept,5142,Coil Backpack 26L,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040,BAG-040,,,1,600d polycanvas,Made from 600D Polyester. Large zippered main compartment with headphone port.,
NIConcept,5146,Boomerang Backpack 24L,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040,BAG-040,,,1,600D Polycanvas and Diamond Non-Woven,"Made from 600D polycanvas and diamond non-woven material. Main zippered compartment. Front zippered pocket with interior organisation. Side mesh pocket. Padded, adjustable shoulder straps. Available in 3 colours.",
NIConcept,5200,Tundra GRS RPET Picnic Cooler Backpack w/ Cutlery Set 20L,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-060,BAG-040,,,1,Recycled Polyester,"The Tundra picnic cooler backpack is made from GRS certified recycled materials and comes with a reusable two-person cutlery set made from food-grade plastic.  Its leak-proof main compartment, insulated with high-density foam and a heat-sealed PEVA lining, keeps food and drinks chilled for hours. For added convenience, it includes two side mesh pockets, a zipped front pocket with tableware (two kn",
NIConcept,AZ1020,Arctic Zone 18 Can Cooler Backpack 18L,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-060,BAG-040,,,1,420d Polyester,"The Arctic Zone 18 can cooler backpack is the perfect portable cooler to store cold beverages. Made with high density thermal insulation, the Ultra Safe® lining keeps contents cold and prevents leaking.",
NIConcept,AZ1022,Arctic Zone Titan Backpack Crib Cooler 22L,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-060,BAG-040,,,1,Poly Micro Ripstop with PEVA Mesh,"Backpack holds ice for up to 1.5 days and can easily fit up to 24 cans. It features SuperFoam® high performance insulation with Therma-Flect® radiant barrier to keep contents cold and an Ultra Safe® leak proof, easy clean lining.",
NIConcept,HS1022,High Sierra Fairlead 64L Duffel Backpack,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-080,BAG-040,,,1,HEX RIPSTOP 500D polyester with PVC backing and base,"Protect your gear in style! The High Sierra Fairlead travel Duffle also can be worn as a backpack. It comes with padded carry handles, quick release shoulder straps, zip accessory pocket, a quick stash exterior velcro pocket, and compression straps for added durability. 64L capacity.",
NIConcept,SM-5939,The Goods Recycled Felt Zippered Pouch,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040,BAG-040,,,1,100% Recycled PET Felt,"The recycled felt collection uses a durable on-trend material to let your brand shine. This roomy zippered pouch is the perfect companion to hold all your tech, beauty, or everyday essentials and accessories.",
NIConcept,SM-9904,Carry All Travel Pouch,Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040,BAG-040,,,1,210d Polyester,This pouch features 3 separate zippered compartments so keeping things organized will be a breeze. Keep this pouch in your backpack for extra organization or in your purse for all those loose items.,
NIConcept,TL1004,"Thule GoPack 28"" Cargo Duffel w/ Mid Blue Accent",Bags,Bags,Backpacks,auto_mapped_by_keyword,0.94,,BAG-040 | BAG-080,BAG-040,,,1,600D Poly Ripstop + Poly Oxford,"Experience unparalleled convenience and robustness with the Thule GoPack 28” Cargo Duffle, accentuated with a chic Mid Blue hue. This multifaceted Duffle bag is engineered to cater to all your travel requirements effortlessly. It boasts a generous cargo capacity of 75L, guaranteeing ample space for all your essentials for your forthcoming journey. With the Thule GoPack 28” Cargo Duffle, rest assur",
NIConcept,1600-29,Traver RPET Adjustable Bottle Sling Cooler w/ Pouch,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,100RcydPET,"The Traver RPET adjustable bottle sling cooler w/ Pouch provides convenient, hands-free carrying for drinkware bottles. The insulated cooler liner helps keep your beverages cold while preventing condensation on sport bottles. An integrated toggle holds drinkware in place while inside the pouch. The zippered pocket features a built-in card organiser as well as elastic bands to store your accessorie",
NIConcept,4247,Picnic Carry Bag,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060 | BAG-130,BAG-060,,cotton,1,Carry Bag in jacquard polyester + 600D polyester + aluminium foil lining. Metal frame. Cotton napkins. Forks  knives  spoons and waiters friends in metal with plsatic handles. Plastic drinkware & salt n pepper shakers,"The ultimate picnic set. This innovative design comes with a folding metal frame, two insulated cooler sections and a complete picnic set. Supplied flat packed for easy transportation. Pale grey bag with black trim.",
NIConcept,4262,Insulated Cooler Bag 26L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,Woven polyester,Stylish grey and white striped bag made from 600D woven polyester. Perfect to team with any of our towels.,
NIConcept,4300,Striped Cotton Canvas Cooler 16L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060 | BAG-130,BAG-060,,cotton,1,12oz Cotton Canvas,"This stylish cotton cooler bag is made from cotton canvas, is insulated and perfect for everyday use. Main compartment capacity is approximately 16 litres.",
NIConcept,4302,Classic Insulated 6-Can Cooler Lunch Bag,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,70d Polyester,"The Classic 6 Can Lunch Cooler contains PEVA insulation to help keep your favorite foods and beverages at the ideal temperature. It has a zippered main compartment with a six-can capacity, plus a front open pocket for additional storage. With an adjustable shoulder strap, this six-can lunch cooler is comfortable and convenient to carry anywhere.",
NIConcept,4303,Caribou Drift Recycled 9 Can Lunch Cooler,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,Recycled 600D Polyester,"The Caribou Drift Recycled 9 Can Cooler is designed for meals on the move. Made from durable recycled materials, it features a grey PEVA lining to help keep contents cool and easy to clean. The adjustable strap and snap buckle handle make it simple to carry or attach to another bag for hands-free convenience. Compact yet spacious enough to hold up to nine cans, this versatile cooler is perfect for",
NIConcept,5169,30 Can Cotton Cooler 26L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060 | BAG-130,BAG-060,,cotton,1,12oz Cotton Canvas,12oz Cotton canvas cooler with insulated PEVA lining. Front pocket for additional snacks.,
NIConcept,5170,Chill Out 36 Can Cooler 20L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,600D Polyester,"The perfect Can Cooler for outdoor events, picnics, beach outings, or camping trips where keeping beverages and snacks cold and accessible is essential for a enjoyable experience.",
NIConcept,5191,Alfresco Recycled 24 Can Event Cooler - 18.5L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,Recycled 600D Polyester,"The eco-friendly Alfresco Recycled 24 Can Event Cooler is perfect for tailgates, golf outings, picnics or other events. Spacious enough for carrying all your food and drinks, it even has a stylish front pocket for easy storage. Best of all: It's made with recycled materials, so it's as sustainable as it is functional!",
NIConcept,5192,Lighthouse 24-Can Non-Woven Tote Cooler 24L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060 | BAG-130,BAG-060,,cotton,1,80G non-woven polypropylene,"With a spacious foil-lined interior that accommodates up to two dozen 12oz cans, the Lighthouse 24-Can Non-Woven Tote Cooler is ideal for company outings and large group events. It has a zippered main compartment plus an open front pocket for even more storage, along with a built-in pen loop. Featuring comfortable 24"" double-handles, this lightweight polypropylene bag is easy to carry anywhere.",
NIConcept,5194,Felta GRS Recycled Felt Bottle Cooler Bag 21L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060 | BAG-130,BAG-060,,cotton,1,50% GRS certified recycled polyester,Large cooler bag made of high quality soft and durable GRS certified recycled polyester felt. Easy to clean. Capacity: 21 litres.,
NIConcept,5195,Felta GRS Recycled Felt Cooler Tote Bag 12L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060 | BAG-130,BAG-060,,cotton,1,70% GRS certified recycled polyester,"Stylish cooler tote bag made of high quality soft and durable GRS certified recycled felt. Whether going to the beach, doing groceries, or just enjoy a day outside with friends and family, this bag’s got you covered. GRS certified recycled polyester.",
NIConcept,5202,Tundra GRS RPET Double Compartment Cooler Bag 13L,Bags,Bags,Cooler Bags,auto_mapped_by_keyword,0.9,,BAG-060,BAG-060,,,1,Recycled Polyester,"The Tundra cooler bag features a zipped top compartment and a spacious main compartment, along with adjustable shoulder straps for easy carrying. Made with a PEVA lining and GRS-certified recycled polyester, it’s both practical and durable.  Volume capacity: 13 litres. Material: GRS-certified recycled polyester.",
