supplier,source_field,raw_category_1,raw_category_2,raw_category_3,raw_category_4,raw_category_path,sku_count,source_row_count,example_skus_products,raw_path_type_guess,target_category,target_subcategory,confidence,mapping_status,review_reason,suggested_tags,suggested_material,suggested_fulfillment,mapping_note
PromoBrands,Category 3,Office,,,,Office,3,3,T332: Daisy Eco Highlighter | T326: Mackie Highlighter Sets | T606: Nano Portable BT Speaker,broad_category_needs_review,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Pens > Highlighters:2, Technology > Bluetooth Speakers:1"
PromoBrands,Category 1,Office,,,,Office,3,3,RB001: Bowles Laptop Sleeve | D878: The Original RPET Portfolio | T856: Neo Keychain Powerbank 2000mAh,broad_category_needs_review,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Office & Desk > Portfolios & Compendiums:1, Bags > Laptop Bags:1, Technology > Power Banks:1"
PromoBrands,Category 3,Office,Pens & Writing Instruments,,,Office / Pens & Writing Instruments,3,3,P800: Sea Shell Pen | P600: Abele Bamboo Click Pen | P091: Kikla 4 Way Eco Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 4,Offshore Express,,,,Offshore Express,3,3,RB1025: Full-Colour Drawstring Bag | RB1024: Full-Colour Cotton Tote Bag | T192FD: SeekTag Factory Direct,service_or_fulfillment,,,0.2,fulfillment_service,not a primary category,,,custom_sourcing,"PromoBrands Offshore Express is a service/fulfilment path; classify products by name, not this category."
PromoBrands,Category 1,Outdoor & Leisure,,,,Outdoor & Leisure,3,3,OG001: Daly Golf Towel | H711: Scheffler Golf Towel | T523: Popper Phone Tether Wristlet,broad_category_needs_review,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Outdoor & Sports > Towels:2, Toys & Games > Novelty Toys:1"
PromoBrands,Category 3,Outdoor & Leisure,Travel & Personal Accessories,,,Outdoor & Leisure / Travel & Personal Accessories,3,3,H398: Bambu Toothbrush | T105: Mini Massage Gun | D205: Quick-Dry Ripstop Strapback Baseball Cap,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=2, unresolved=1, conflict=0. Top targets: Headwear > Caps:1, Personal Care > Grooming:1"
PromoBrands,Category 2,Pens & Writing Instruments,Mirror Finish,,,Pens & Writing Instruments / Mirror Finish,3,3,NP161: Xola Pens | P126: Gallipoli Pen | P129: Tirana Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 1,Pens & Writing Instruments,Pen Packaging,,,Pens & Writing Instruments / Pen Packaging,3,3,F302: Velvet Pen Pouch | F204: Black Gift Box w Window | GB02: Black Gift Box for pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 1,Plush,,,,Plush,3,3,PT101: Plush Kangaroo | PT102: Plush Koala | PT103: Plush Puppy,product_category_candidate,Toys & Games,Plush Toys,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Premium Gifting,Barware,,,Premium Gifting / Barware,3,3,S709: Stemless Shatterproof Champagne Glass | S714: Stemless Shatterproof White Wine Glass | S716: Stemless Shatterproof Red Wine Glass,collection_or_tag,Drinkware,Glassware,0.86,auto_mapped_by_keyword,,,,,All 3 products matched one high-confidence target by product keywords: Drinkware > Glassware.
PromoBrands,Category 1,Premium Gifting,Glassware,,,Premium Gifting / Glassware,3,3,S709: Stemless Shatterproof Champagne Glass | S714: Stemless Shatterproof White Wine Glass | S716: Stemless Shatterproof Red Wine Glass,collection_or_tag,Drinkware,Glassware,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Summer Range,,,,Summer Range,3,3,T470: Fold Up Flying Disc | T813: 200mm Spyro Football | T520: Splash-O-Matic Reusable Water Balloon,collection_or_tag,,,0.2,collection_or_tag,not a primary category,summer,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 2,Tech & Audio,USB's & Tech Travel,,,Tech & Audio / USB's & Tech Travel,3,3,"T007: Bond Charging Cable Set & Stand | D138: Bari Tech Travel Kit | T852: Apollo Power Bank (5,000 mAh)",product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tools & Torches,Safety,,,Tools & Torches / Safety,3,3,K228: Silicone Earplug Keychain | T569: Marloo 5M tape measure | T570: Marloo 7.5M Tape Measure,product_category_candidate,Tools & Auto,Torches & Lights,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Apparel,Sublimated Apparel,,,Apparel / Sublimated Apparel,2,2,S003: Magic Dress Socks | S010: Magic Seamless Socks,product_category_candidate,Apparel,Socks,0.86,auto_mapped_by_keyword,,teamwear,,,All 2 products matched one high-confidence target by product keywords: Apparel > Socks.
PromoBrands,Category 3,Apparel,Yoga Range,,,Apparel / Yoga Range,2,2,OA023: Yoga Long Sleeve Top | OA024: Yoga Short Sleeve Top,collection_or_tag,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Apparel > Pants & Shorts:1"
PromoBrands,Category 3,Australian Made,,,,Australian Made,2,2,NP130.A4: A4 Colouring Books | NP130.A5: A5 Colouring Books,product_category_candidate,Toys & Games,Colouring & Kids Sets,0.86,auto_mapped_by_keyword,,,,,All 2 products matched one high-confidence target by product keywords: Toys & Games > Colouring & Kids Sets.
PromoBrands,Category 1,Bags,Cotton,,,Bags / Cotton,2,2,RB1038: Byron Beach Tote | RB1039: Christmas Ham Bag,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped,,,cotton,,Cotton/calico should also set material=cotton for Cotton Tote F page.
PromoBrands,Category 2,Bags,Duffel & Travel,,,Bags / Duffel & Travel,2,2,B117: Osha Laundry Bag | D830: Dusty RPET Duffle Bag,product_category_candidate,Bags,Travel & Duffle Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Bic Promo,Bic Notebooks,,,Bic Promo / Bic Notebooks,2,2,G4004-G4044: Leatherette Large Cover & Notebook | G4003-G4033: Leatherette Small Cover & Notebook,product_category_candidate,Office & Desk,Notebooks,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Chenille Print,,,,Chenille Print,2,2,RB1043C: Willow Coloured Tote | RB1043: Willow Natural Tote,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped_by_keyword,,,,,All 2 products matched one high-confidence target by product keywords: Bags > Tote Bags.
PromoBrands,Category 2,Chenille Print,,,,Chenille Print,2,2,RB1044: Century Canvas Tote Bag | RB1045: The Brooke Jute and Cotton Cooler Bag,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=2, unresolved=0, conflict=0. Top targets: Bags > Tote Bags:1, Bags > Cooler Bags:1"
PromoBrands,Category 1,Drinkware,,,,Drinkware,2,2,S700: Recycled Aluminum 600ml Stadium Party Cup | S938: Shiraz Detachable Wine Glass,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Drinkware > Glassware:1"
PromoBrands,Category 1,Drinkware,Flasks & Bar,,,Drinkware / Flasks & Bar,2,2,S965: Thermo 500ml Vacuum Flask | S799: Kennedy Shaker (600mL),product_category_candidate,Drinkware,Flasks,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Drinkware,Glass,,,Drinkware / Glass,2,2,S921: Duet 500mL Cup | S991: Crystal 750mL Borosilicate Glass Bottle,product_category_candidate,Drinkware,Glassware,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Drinkware,Metal,,,Drinkware / Metal,2,2,S844: Bambu Eco 400ml Bottle | S910: The Hippo 1.2L Mug,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=2, unresolved=0, conflict=0. Top targets: Drinkware > Drink Bottles:1, Drinkware > Mugs:1"
PromoBrands,Category 3,Drinkware,Mugs & Tumblers,,,Drinkware / Mugs & Tumblers,2,2,S965: Thermo 500ml Vacuum Flask | S921: Duet 500mL Cup,product_category_candidate,Drinkware,Tumblers,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Drinkware,Straws,,,Drinkware / Straws,2,2,NP152: Reusable Silicone Straw | S102: Telescopic Stainless Steel Straw,product_category_candidate,Barware & Accessories,Bar Accessories,0.86,auto_mapped_by_keyword,,,,,All 2 products matched one high-confidence target by product keywords: Barware & Accessories > Bar Accessories.
PromoBrands,Category 4,Essential & PPE Products,First Aid,,,Essential & PPE Products / First Aid,2,2,FA103: First Aid Kit Waterproof 15pc | FA112: 30pc First Aid Kit,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Essential & PPE Products,Safety,,,Essential & PPE Products / Safety,2,2,K485: Reflective Wrist Band | K489: Reflective Slap Wristband,product_category_candidate,Giveaways & Event Accessories,Wristbands,0.86,auto_mapped_by_keyword,,,,,All 2 products matched one high-confidence target by product keywords: Giveaways & Event Accessories > Wristbands.
PromoBrands,Category 3,Essential & PPE Products,Safety,,,Essential & PPE Products / Safety,2,2,FA104A: First Aid Kit Waterproof 21pc | FA104B: First Aid Kit Waterproof 21pc,product_category_candidate,Personal Care,First Aid,0.86,auto_mapped_by_keyword,,,,,All 2 products matched one high-confidence target by product keywords: Personal Care > First Aid.
PromoBrands,Category 1,Essential & PPE Products,Sanitisers & Wipes,,,Essential & PPE Products / Sanitisers & Wipes,2,2,H303.Lemon: Lemon Scented 60ml Hand Sanitiser Gel | H312.Lemon: Lemon Scented 60mL Hand Sanitiser with Carabiner,product_category_candidate,Personal Care,Hand Sanitiser,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Food Storage,,,,Food Storage,2,2,H450: Double Stack RPP Lunch Box | D170: The Seasons Rechargeable Pepper/Salt Grinder,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Home & Living > Kitchen & Dining:1"
PromoBrands,Category 2,Health & Wellness,Dental Care,,,Health & Wellness / Dental Care,2,2,H398: Bambu Toothbrush | RB1028: Clear Travel Case,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Personal Care > Grooming:1"
PromoBrands,Category 1,Health & Wellness,Dental Care,,,Health & Wellness / Dental Care,2,2,H323: Dente Floss 25pk | H399: Dente Floss 20pk,product_category_candidate,Personal Care,,0.45,needs_review,personal care category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 4,Health & Wellness,First Aid,,,Health & Wellness / First Aid,2,2,FA104A: First Aid Kit Waterproof 21pc | FA104B: First Aid Kit Waterproof 21pc,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Health & Wellness,First Aid,,,Health & Wellness / First Aid,2,2,FA110: First Aid CPR Mask Keyring | FA115B: First Aid Kit 45pc,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Home & Entertainment,Bluetooth Speakers & Ear Buds,,,Home & Entertainment / Bluetooth Speakers & Ear Buds,2,2,T413: Vibe USB Type C earphone | T606: Nano Portable BT Speaker,product_category_candidate,Technology,Bluetooth Speakers,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Keychains,Acrylic & Plastic,,,Keychains / Acrylic & Plastic,2,2,K223: Hotel Keychain | K221: Oval Acrylic Keychain,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 1,Magnets,Magnets,,,Magnets / Magnets,2,2,M452F: DL Envelope Size Magnet (99mm x 210mm) | M452: DL Magnet (99mm x 210mm Square Corners),product_category_candidate,Giveaways & Event Accessories,Magnets,0.9,auto_mapped,,,,,
PromoBrands,Category 4,New,,,,New,2,2,RB1045: The Brooke Jute and Cotton Cooler Bag | T222: Waterproof Phone Pouch,collection_or_tag,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Bags > Cooler Bags:1"
PromoBrands,Category 1,Notebooks & Compendiums,,,,Notebooks & Compendiums,2,2,D432: Velour DuPont Cover A5 Notebook | JT148: The Barker Eco Notebook - B6,product_category_candidate,Office & Desk,Notebooks,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Notebooks & Compendiums,Notebooks & Compendiums,,,Notebooks & Compendiums / Notebooks & Compendiums,2,2,D878: The Original RPET Portfolio | D433: SunScribe Notebook (A4),product_category_candidate,Office & Desk,Notebooks,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Office,,,,Office,2,2,T522: Whirl Popper Spinner | D434: Minichroma A6 Notebook,broad_category_needs_review,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=2, unresolved=0, conflict=0. Top targets: Office & Desk > Notebooks:1, Toys & Games > Novelty Toys:1"
PromoBrands,Category 2,Office,Desk Accessories & Supplies,Executive Gifts & Sets,,Office / Desk Accessories & Supplies / Executive Gifts & Sets,2,2,F898: Peri Pen | F908: Dot Pen,product_category_candidate,Office & Desk,Desk Items,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Outdoor & Leisure,,,,Outdoor & Leisure,2,2,S941: Wanderer 400ml Mug | OG002: Neoprene Golf Ball Sleeve,broad_category_needs_review,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=2, unresolved=0, conflict=0. Top targets: Outdoor & Sports > Golf Products:1, Drinkware > Mugs:1"
PromoBrands,Category 3,Outdoor & Leisure,,,,Outdoor & Leisure,2,2,S940: Wanderer 354ml Tumbler | T222: Waterproof Phone Pouch,broad_category_needs_review,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Drinkware > Tumblers:1"
PromoBrands,Category 3,Outdoor & Leisure,BBQ Sets & Accessories,,,Outdoor & Leisure / BBQ Sets & Accessories,2,2,D624: Urban Picnic Backpack | D603: Capri Picnic Backpack,product_category_candidate,Outdoor & Sports,Picnic & BBQ,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Outdoor & Leisure,Umbrellas,,,Outdoor & Leisure / Umbrellas,2,2,OU001: Full Colour Poppins Umbrella | OU002: Full Colour Corporate Umbrella,product_category_candidate,Outdoor & Sports,Umbrellas,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Pens & Writing Instruments,Pen Packaging,,,Pens & Writing Instruments / Pen Packaging,2,2,GBVS: Black Velour Sleeve | GBSS: Matte Metal Gift Box,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 1,Premium Gifting,Barware,,,Premium Gifting / Barware,2,2,K290: Bamboo Bottle Opener | K109: Handa Bottle Opener,collection_or_tag,Barware & Accessories,Bottle Openers,0.86,auto_mapped_by_keyword,,,,,All 2 products matched one high-confidence target by product keywords: Barware & Accessories > Bottle Openers.
PromoBrands,Category 1,Sale,,,,Sale,2,2,K300: The Hefe Bottle Opener | GY214: Slim Metal Pen,collection_or_tag,,,0.2,collection_or_tag,not a primary category,sale,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 2,Sunglasses,,,,Sunglasses,2,2,J619: Riveria Sunglasses | J620: Retro Sunglasses,product_category_candidate,Outdoor & Sports,Sunglasses,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tech & Audio,Bluetooth Speakers & Ear Buds,,,Tech & Audio / Bluetooth Speakers & Ear Buds,2,2,T019: Caroline Portable Karaoke Machine | T608: Sunrise Solar Speaker,product_category_candidate,Technology,Bluetooth Speakers,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Tech & Audio,Smart Wallets & Phone Grips,,,Tech & Audio / Smart Wallets & Phone Grips,2,2,T518: Popper Stress Reliever Silicone Phone Wallet | T559: Suction Phone Wallet,product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Tools & Torches,Flashlights,,,Tools & Torches / Flashlights,2,2,L713: Madison Magnetic Flashlight | L712: Pop Light Bottle Opener Keychain,product_category_candidate,Tools & Auto,Torches & Lights,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Tools & Torches,Safety,,,Tools & Torches / Safety,2,2,K485: Reflective Wrist Band | K489: Reflective Slap Wristband,product_category_candidate,Tools & Auto,Torches & Lights,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tradeshow,,,,Tradeshow,2,2,RB401: Paper Show Bag | RB402: Paper Shopping Bag,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=2, unresolved=0, conflict=0. Top targets: Bags > Drawstring Bags:1, Bags > Paper Bags:1"
PromoBrands,Category 2,Travel & Personal Accessories,,,,Travel & Personal Accessories,2,2,T123: Hao Universal Adapter | B721: Ripstop Water Resistant Pouch,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=1, conflict=0. Top targets: Technology > Charging Cables & Chargers:1"
PromoBrands,Category 3,Trending,,,,Trending,2,2,D427: Jodha Notebook | T520: Splash-O-Matic Reusable Water Balloon,collection_or_tag,,,0.2,collection_or_tag,not a primary category,trending,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 1,Apparel,,,,Apparel,1,1,H138: Trucker Roadhouse Cap,broad_category_needs_review,Headwear,Caps,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Headwear > Caps.
PromoBrands,Category 1,Apparel,Sublimated Apparel,,,Apparel / Sublimated Apparel,1,1,OA035: Very Kool Cooling Bandana,product_category_candidate,Apparel,Scarves & Accessories,0.86,auto_mapped_by_keyword,,teamwear,,,All 1 products matched one high-confidence target by product keywords: Apparel > Scarves & Accessories.
PromoBrands,Category 1,Apparel,Sunglasses,,,Apparel / Sunglasses,1,1,J635: Haze Sunglasses,product_category_candidate,Outdoor & Sports,Sunglasses,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Outdoor & Sports > Sunglasses.
PromoBrands,Category 2,Apparel,Training Hoodie,,,Apparel / Training Hoodie,1,1,OA036: Ninja Training Hoodie,product_category_candidate,Apparel,Hoodies,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Australian Made,Magnets,,,Australian Made / Magnets,1,1,WBM: St Kitts Whiteboard Marker,product_category_candidate,Giveaways & Event Accessories,Magnets,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Australian Made,Notepads & Calenders,,,Australian Made / Notepads & Calenders,1,1,CL102: Magnetic Tab Calendar,product_category_candidate,Office & Desk,Pads & Planners,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Office & Desk > Pads & Planners.
PromoBrands,Category 4,Back to University,Navy Products,,,Back to University / Navy Products,1,1,P602: Monarch Re-AL Ball Pen,product_category_candidate,Pens,Ballpoint Pens,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Pens > Ballpoint Pens.
PromoBrands,Category 2,Bags,,,,Bags,1,1,S400.Pouch: Oakleigh Pouch,product_category_candidate,Bags,,0.45,needs_review,bag category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 4,Bags,,,,Bags,1,1,RB1018R: Recycled Cotton Tote Bag,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Bags > Tote Bags.
PromoBrands,Category 1,Bags,,,,Bags,1,1,RB401: Paper Show Bag,product_category_candidate,Bags,Drawstring Bags,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Bags > Drawstring Bags.
PromoBrands,Category 3,Bags,,,,Bags,1,1,RB402: Paper Shopping Bag,product_category_candidate,Bags,Paper Bags,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Bags > Paper Bags.
PromoBrands,Category 3,Bags,Backpacks,,,Bags / Backpacks,1,1,D600: Adventure 4 Set Picnic Basket,product_category_candidate,Bags,Backpacks,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Bags,Coolers,,,Bags / Coolers,1,1,RB1033: Lunch-Time Cooler Bag,product_category_candidate,Bags,Cooler Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Bags,Coolers,,,Bags / Coolers,1,1,D609: Lakeside BBQ Picnic Bag,product_category_candidate,Bags,Cooler Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Bags,Food Storage,,,Bags / Food Storage,1,1,NP175: Two Layer Lunch Box,product_category_candidate,Home & Living,Kitchen & Dining,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Home & Living > Kitchen & Dining.
PromoBrands,Category 2,Bags,Jute,,,Bags / Jute,1,1,RB1011: Tradeshow Bag,product_category_candidate,Bags,Jute Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Bags,Jute,,,Bags / Jute,1,1,RB1045: The Brooke Jute and Cotton Cooler Bag,product_category_candidate,Bags,Jute Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Bags,Totes,,,Bags / Totes,1,1,OA034: Santa Sock Gift Tote,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped,,,cotton,,Cotton/calico should also set material=cotton for Cotton Tote F page.
PromoBrands,Category 2,Barware & Wine Accessories,,,,Barware & Wine Accessories,1,1,S938: Shiraz Detachable Wine Glass,product_category_candidate,Barware & Accessories,Wine Accessories,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Chenille Print,,,,Chenille Print,1,1,RB1041R: Lamar Recycled Large Tote Bag,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Bags > Tote Bags.
PromoBrands,Category 1,Coming Soon,,,,Coming Soon,1,1,D433: SunScribe Notebook (A4),product_category_candidate,Office & Desk,Notebooks,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Office & Desk > Notebooks.
PromoBrands,Category 2,Coming Soon,,,,Coming Soon,1,1,B118: Stick n Roll Lint Remover,product_category_candidate,,,0.1,needs_review,no confident rule matched,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 4,Desk Accessories & Supplies,,,,Desk Accessories & Supplies,1,1,T606: Nano Portable BT Speaker,product_category_candidate,Office & Desk,Desk Items,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Desk Accessories & Supplies,,,,Desk Accessories & Supplies,1,1,T522: Whirl Popper Spinner,product_category_candidate,Office & Desk,Desk Items,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Drawstring,,,,Drawstring,1,1,RB1050: The SWAG RPET Drawstring Bag,product_category_candidate,Bags,Drawstring Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Drinkware,,,,Drinkware,1,1,S310: Compton 700mL Bottle,product_category_candidate,Drinkware,Drink Bottles,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Drinkware > Drink Bottles.
PromoBrands,Category 3,Drinkware,Flasks & Bar,,,Drinkware / Flasks & Bar,1,1,D306: Catalina Wine Cooler,product_category_candidate,Drinkware,Flasks,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Drinkware,Metal,Bottles,,Drinkware / Metal / Bottles,1,1,S909: Summit 750ml Drink Bottle,product_category_candidate,Drinkware,Drink Bottles,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Drinkware,Metal,Mugs & Tumblers,,Drinkware / Metal / Mugs & Tumblers,1,1,S404: Kona 350ml Travel Cup,product_category_candidate,Drinkware,Tumblers,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Drinkware,Mugs & Tumblers,,,Drinkware / Mugs & Tumblers,1,1,S941: Wanderer 400ml Mug,product_category_candidate,Drinkware,Tumblers,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Drinkware,Plastic,Bottles,,Drinkware / Plastic / Bottles,1,1,S907: Ember 700ml Plastic Bottle with Carabiner,product_category_candidate,Drinkware,Drink Bottles,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Exercise & Fitness,,,,Exercise & Fitness,1,1,T472: Mornington Beach Ball,product_category_candidate,Toys & Games,Outdoor Toys,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Toys & Games > Outdoor Toys.
PromoBrands,Category 1,Food Storage,,,,Food Storage,1,1,H451: Pac-Man Lunch Box with Handle,product_category_candidate,Home & Living,Kitchen & Dining,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Home & Living > Kitchen & Dining.
PromoBrands,Category 3,Food Storage,,,,Food Storage,1,1,H451: Pac-Man Lunch Box with Handle,product_category_candidate,Home & Living,Kitchen & Dining,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Home & Living > Kitchen & Dining.
PromoBrands,Category 2,Food Storage,Food Storage,,,Food Storage / Food Storage,1,1,H452: The Lunch Box 800ml,product_category_candidate,Home & Living,Kitchen & Dining,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Home & Living > Kitchen & Dining.
PromoBrands,Category 1,Health & Wellness,,,,Health & Wellness,1,1,T105: Mini Massage Gun,product_category_candidate,Personal Care,,0.45,needs_review,personal care category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 4,Health & Wellness,,,,Health & Wellness,1,1,B118: Stick n Roll Lint Remover,product_category_candidate,Personal Care,,0.45,needs_review,personal care category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 3,Health & Wellness,Exercise & Fitness,,,Health & Wellness / Exercise & Fitness,1,1,H357: Caviar Bead Cooling Pack,product_category_candidate,Personal Care,,0.45,needs_review,personal care category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 2,Health & Wellness,Personal Care,,,Health & Wellness / Personal Care,1,1,B106: Bamboo Hairbrush,product_category_candidate,Personal Care,,0.45,needs_review,personal care category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 4,Health & Wellness,Personal Care,,,Health & Wellness / Personal Care,1,1,H398: Bambu Toothbrush,product_category_candidate,Personal Care,Grooming,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Personal Care > Grooming.
PromoBrands,Category 3,Health & Wellness,Sanitisers & Wipes,,,Health & Wellness / Sanitisers & Wipes,1,1,T677: The Wipey Screen Cleaner,product_category_candidate,Personal Care,Hand Sanitiser,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Health & Wellness,Travel & Personal Accessories,,,Health & Wellness / Travel & Personal Accessories,1,1,M201: Glow Compact Mirror with LED,product_category_candidate,Personal Care,Mirrors & Beauty Accessories,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Personal Care > Mirrors & Beauty Accessories.
PromoBrands,Category 2,Health & Wellness,Travel & Personal Accessories,,,Health & Wellness / Travel & Personal Accessories,1,1,M200: The Ego Pocket Mirror,product_category_candidate,Personal Care,Mirrors & Beauty Accessories,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Personal Care > Mirrors & Beauty Accessories.
